true_id,true_label,pred_id,pred_label,count
245,office_building,256,parking_garage-outdoor,34
296,schoolhouse,354,water_tower,34
44,basketball_court-indoor,16,arena-performance,34
217,lobby,11,arcade,34
140,field-cultivated,340,trench,34
335,toyshop,21,art_studio,34
217,lobby,134,entrance_hall,34
97,coast,348,village,34
253,pantry,298,server_room,34
256,parking_garage-outdoor,337,train_station-platform,34
334,tower,193,inn-outdoor,34
32,balcony-exterior,143,fire_escape,34
219,locker_room,168,gymnasium-indoor,34
72,butchers_shop,267,pizzeria,34
109,courtyard,270,plaza,34
16,arena-performance,44,basketball_court-indoor,34
138,farm,104,corn_field,34
71,bus_station-indoor,144,fire_station,34
48,beach,266,pier,34
222,market-indoor,223,market-outdoor,34
358,wet_bar,19,art_gallery,34
238,music_studio,282,repair_shop,34
96,clothing_store,21,art_studio,34
40,barn,74,cabin-outdoor,34
53,beer_garden,265,picnic_area,34
332,ticket_booth,272,porch,34
192,industrial_area,216,loading_dock,34
228,mezzanine,11,arcade,34
205,lake-natural,229,moat-water,34
177,home_theater,235,movie_theater-indoor,34
271,pond,150,forest-broadleaf,34
322,sushi_bar,39,bar,34
149,football_field,24,athletic_field-outdoor,34
209,lawn,362,yard,34
29,auto_showroom,282,repair_shop,34
329,television_studio,19,art_gallery,34
319,street,4,alley,34
149,football_field,312,stadium-baseball,34
338,tree_farm,340,trench,34
235,movie_theater-indoor,16,arena-performance,34
6,amusement_arcade,198,jewelry_shop,34
66,bridge,339,tree_house,34
259,patio,339,tree_house,34
215,living_room,19,art_gallery,34
334,tower,292,ruin,33
209,lawn,283,residential_neighborhood,33
120,dining_hall,322,sushi_bar,33
12,arch,193,inn-outdoor,33
187,ice_shelf,194,islet,33
50,beauty_salon,168,gymnasium-indoor,33
297,science_museum,198,jewelry_shop,33
143,fire_escape,317,staircase,33
130,elevator_lobby,134,entrance_hall,33
141,field-wild,279,rainforest,33
318,storage_room,124,dorm_room,33
170,hangar-outdoor,293,runway,33
0,airfield,276,raceway,33
77,campus,157,garage-outdoor,33
250,orchestra_pit,329,television_studio,33
284,restaurant,286,restaurant_patio,33
85,catacomb,340,trench,33
301,shopfront,119,diner-outdoor,33
216,loading_dock,127,driveway,33
78,canal-natural,348,village,33
93,clean_room,298,server_room,33
256,parking_garage-outdoor,354,water_tower,33
116,desert-sand,48,beach,33
139,fastfood_restaurant,198,jewelry_shop,33
351,volleyball_court-outdoor,254,park,33
317,staircase,143,fire_escape,33
265,picnic_area,339,tree_house,33
218,lock_chamber,229,moat-water,33
247,oilrig,171,harbor,33
189,ice_skating_rink-outdoor,305,ski_slope,33
308,slum,103,construction_site,33
22,artists_loft,280,reception,33
309,snowfield,304,ski_resort,33
1,airplane_cabin,55,berth,33
121,dining_room,240,nursery,33
296,schoolhouse,74,cabin-outdoor,33
159,gazebo-exterior,107,cottage,33
105,corral,265,picnic_area,33
344,valley,30,badlands,33
258,pasture,164,golf_course,33
174,heliport,276,raceway,33
97,coast,357,wave,33
111,crevasse,340,trench,33
26,attic,215,living_room,33
173,hayfield,30,badlands,33
239,natural_history_museum,198,jewelry_shop,33
327,synagogue-outdoor,143,fire_escape,33
186,ice_floe,48,beach,33
129,elevator-door,298,server_room,32
97,coast,233,mountain_path,32
264,physics_laboratory,100,computer_room,32
341,tundra,309,snowfield,32
139,fastfood_restaurant,119,diner-outdoor,32
202,kindergarden_classroom,211,legislative_chamber,32
95,closet,298,server_room,32
198,jewelry_shop,280,reception,32
345,vegetable_garden,147,florist_shop-indoor,32
271,pond,324,swimming_hole,32
254,park,127,driveway,32
100,computer_room,352,waiting_room,32
224,marsh,59,boathouse,32
98,cockpit,82,car_interior,32
184,hunting_lodge-outdoor,283,residential_neighborhood,32
3,alcove,51,bedchamber,32
198,jewelry_shop,300,shoe_shop,32
280,reception,215,living_room,32
26,attic,317,staircase,32
244,office,19,art_gallery,32
84,castle,193,inn-outdoor,32
197,japanese_garden,150,forest-broadleaf,32
0,airfield,170,hangar-outdoor,32
224,marsh,78,canal-natural,32
358,wet_bar,121,dining_room,32
202,kindergarden_classroom,269,playroom,32
62,botanical_garden,254,park,32
65,boxing_ring,169,hangar-indoor,32
304,ski_resort,157,garage-outdoor,32
6,amusement_arcade,39,bar,32
306,sky,194,islet,32
288,river,323,swamp,32
141,field-wild,150,forest-broadleaf,32
140,field-cultivated,164,golf_course,32
226,mausoleum,193,inn-outdoor,32
21,art_studio,198,jewelry_shop,32
284,restaurant,215,living_room,32
284,restaurant,31,bakery-shop,32
143,fire_escape,193,inn-outdoor,32
259,patio,345,vegetable_garden,32
52,bedroom,352,waiting_room,32
11,arcade,337,train_station-platform,32
51,bedchamber,89,childs_room,32
224,marsh,36,bamboo_forest,32
10,aqueduct,340,trench,32
139,fastfood_restaurant,61,booth-indoor,32
237,museum-outdoor,32,balcony-exterior,32
61,booth-indoor,211,legislative_chamber,32
56,biology_laboratory,211,legislative_chamber,32
258,pasture,287,rice_paddy,32
228,mezzanine,169,hangar-indoor,32
281,recreation_room,352,waiting_room,32
205,lake-natural,348,village,32
172,hardware_store,302,shopping_mall-indoor,32
175,highway,354,water_tower,32
252,palace,108,courthouse,32
146,flea_market-indoor,115,department_store,32
232,mountain,180,hot_spring,32
333,topiary_garden,153,formal_garden,32
4,alley,85,catacomb,32
93,clean_room,285,restaurant_kitchen,32
297,science_museum,282,repair_shop,32
61,booth-indoor,198,jewelry_shop,32
288,river,324,swimming_hole,32
166,greenhouse-outdoor,345,vegetable_garden,32
91,church-outdoor,270,plaza,31
82,car_interior,1,airplane_cabin,31
268,playground,201,kennel-outdoor,31
327,synagogue-outdoor,32,balcony-exterior,31
290,roof_garden,339,tree_house,31
272,porch,32,balcony-exterior,31
319,street,270,plaza,31
4,alley,69,burial_chamber,31
88,chemistry_lab,21,art_studio,31
200,kasbah,227,medina,31
160,general_store-indoor,39,bar,31
152,forest_road,36,bamboo_forest,31
263,phone_booth,37,bank_vault,31
243,ocean,180,hot_spring,31
44,basketball_court-indoor,169,hangar-indoor,31
15,arena-hockey,188,ice_skating_rink-indoor,31
154,fountain,127,driveway,31
81,canyon,355,waterfall,31
130,elevator_lobby,358,wet_bar,31
113,dam,355,waterfall,31
212,library-indoor,215,living_room,31
281,recreation_room,121,dining_room,31
99,coffee_shop,280,reception,31
250,orchestra_pit,122,discotheque,31
321,supermarket,80,candy_store,31
219,locker_room,95,closet,31
120,dining_hall,217,lobby,31
100,computer_room,211,legislative_chamber,31
186,ice_floe,194,islet,31
113,dam,266,pier,31
260,pavilion,283,residential_neighborhood,31
299,shed,166,greenhouse-outdoor,31
363,youth_hostel,215,living_room,31
295,sauna,69,burial_chamber,31
288,river,266,pier,31
262,pharmacy,56,biology_laboratory,31
226,mausoleum,69,burial_chamber,31
124,dorm_room,95,closet,31
260,pavilion,354,water_tower,31
153,formal_garden,283,residential_neighborhood,31
343,utility_room,155,galley,31
171,harbor,59,boathouse,31
347,viaduct,107,cottage,31
53,beer_garden,316,stage-outdoor,31
218,lock_chamber,78,canal-natural,31
30,badlands,348,village,31
271,pond,229,moat-water,31
43,basement,85,catacomb,31
176,home_office,19,art_gallery,31
205,lake-natural,150,forest-broadleaf,31
299,shed,201,kennel-outdoor,31
162,gift_shop,80,candy_store,31
280,reception,211,legislative_chamber,31
238,music_studio,124,dorm_room,31
260,pavilion,107,cottage,31
218,lock_chamber,59,boathouse,31
232,mountain,355,waterfall,31
64,bowling_alley,225,martial_arts_gym,31
14,archive,196,jail_cell,31
272,porch,157,garage-outdoor,31
90,church-indoor,211,legislative_chamber,30
38,banquet_hall,75,cafeteria,30
105,corral,254,park,30
271,pond,36,bamboo_forest,30
40,barn,157,garage-outdoor,30
100,computer_room,246,office_cubicles,30
323,swamp,324,swimming_hole,30
12,arch,10,aqueduct,30
148,food_court,198,jewelry_shop,30
50,beauty_salon,280,reception,30
136,excavation,127,driveway,30
111,crevasse,305,ski_slope,30
204,lagoon,180,hot_spring,30
12,arch,11,arcade,30
317,staircase,134,entrance_hall,30
169,hangar-indoor,255,parking_garage-indoor,30
80,candy_store,160,general_store-indoor,30
186,ice_floe,180,hot_spring,30
185,ice_cream_parlor,301,shopfront,30
230,mosque-outdoor,247,oilrig,30
39,bar,211,legislative_chamber,30
40,barn,339,tree_house,30
134,entrance_hall,90,church-indoor,30
189,ice_skating_rink-outdoor,309,snowfield,30
51,bedchamber,182,hotel_room,30
324,swimming_hole,323,swamp,30
191,igloo,186,ice_floe,30
137,fabric_store,321,supermarket,30
216,loading_dock,193,inn-outdoor,30
236,museum-indoor,198,jewelry_shop,30
225,martial_arts_gym,211,legislative_chamber,30
114,delicatessen,80,candy_store,30
129,elevator-door,126,dressing_room,30
271,pond,356,watering_hole,30
282,repair_shop,21,art_studio,30
43,basement,106,corridor,30
86,cemetery,150,forest-broadleaf,30
200,kasbah,84,castle,30
205,lake-natural,180,hot_spring,30
318,storage_room,155,galley,30
134,entrance_hall,217,lobby,30
200,kasbah,117,desert-vegetation,30
268,playground,265,picnic_area,30
133,engine_room,28,auto_factory,30
101,conference_center,19,art_gallery,30
229,moat-water,197,japanese_garden,30
58,boat_deck,337,train_station-platform,30
77,campus,32,balcony-exterior,30
362,yard,283,residential_neighborhood,30
124,dorm_room,19,art_gallery,30
51,bedchamber,240,nursery,30
42,baseball_field,164,golf_course,30
334,tower,108,courthouse,30
289,rock_arch,292,ruin,30
329,television_studio,282,repair_shop,30
306,sky,360,wind_farm,30
134,entrance_hall,106,corridor,30
262,pharmacy,172,hardware_store,30
38,banquet_hall,121,dining_room,30
91,church-outdoor,107,cottage,30
185,ice_cream_parlor,285,restaurant_kitchen,30
150,forest-broadleaf,151,forest_path,30
358,wet_bar,45,bathroom,30
160,general_store-indoor,321,supermarket,30
75,cafeteria,53,beer_garden,30
59,boathouse,78,canal-natural,30
159,gazebo-exterior,157,garage-outdoor,30
23,assembly_line,302,shopping_mall-indoor,30
295,sauna,317,staircase,30
196,jail_cell,201,kennel-outdoor,30
81,canyon,292,ruin,30
24,athletic_field-outdoor,164,golf_course,30
251,pagoda,159,gazebo-exterior,30
182,hotel_room,240,nursery,30
341,tundra,344,valley,30
356,watering_hole,324,swimming_hole,29
124,dorm_room,45,bathroom,29
318,storage_room,21,art_studio,29
63,bow_window-indoor,19,art_gallery,29
241,nursing_home,21,art_studio,29
184,hunting_lodge-outdoor,127,driveway,29
76,campsite,340,trench,29
45,bathroom,358,wet_bar,29
76,campsite,254,park,29
131,elevator_shaft,69,burial_chamber,29
246,office_cubicles,124,dorm_room,29
99,coffee_shop,19,art_gallery,29
207,landing_deck,174,heliport,29
264,physics_laboratory,19,art_gallery,29
10,aqueduct,339,tree_house,29
349,vineyard,138,farm,29
115,department_store,60,bookstore,29
8,apartment_building-outdoor,143,fire_escape,29
92,classroom,19,art_gallery,29
263,phone_booth,127,driveway,29
31,bakery-shop,114,delicatessen,29
258,pasture,348,village,29
162,gift_shop,172,hardware_store,29
68,bullring,310,soccer_field,29
251,pagoda,330,temple-asia,29
205,lake-natural,59,boathouse,29
64,bowling_alley,255,parking_garage-indoor,29
290,roof_garden,166,greenhouse-outdoor,29
60,bookstore,301,shopfront,29
353,water_park,127,driveway,29
129,elevator-door,219,locker_room,29
328,television_room,121,dining_room,29
112,crosswalk,283,residential_neighborhood,29
279,rainforest,151,forest_path,29
280,reception,352,waiting_room,29
11,arcade,227,medina,29
60,bookstore,198,jewelry_shop,29
173,hayfield,348,village,29
349,vineyard,338,tree_farm,29
103,construction_site,361,windmill,29
174,heliport,207,landing_deck,29
262,pharmacy,115,department_store,29
190,iceberg,309,snowfield,29
166,greenhouse-outdoor,159,gazebo-exterior,29
69,burial_chamber,340,trench,29
219,locker_room,211,legislative_chamber,29
270,plaza,125,downtown,29
270,plaza,283,residential_neighborhood,29
347,viaduct,354,water_tower,29
288,river,78,canal-natural,29
21,art_studio,215,living_room,29
143,fire_escape,354,water_tower,29
179,hospital_room,55,berth,29
305,ski_slope,189,ice_skating_rink-outdoor,29
39,bar,54,beer_hall,29
89,childs_room,19,art_gallery,29
194,islet,348,village,29
134,entrance_hall,130,elevator_lobby,29
89,childs_room,124,dorm_room,29
212,library-indoor,302,shopping_mall-indoor,29
288,river,197,japanese_garden,29
93,clean_room,19,art_gallery,29
306,sky,361,windmill,29
109,courtyard,339,tree_house,29
161,general_store-outdoor,107,cottage,29
47,bazaar-outdoor,337,train_station-platform,29
158,gas_station,255,parking_garage-indoor,29
257,parking_lot,255,parking_garage-indoor,29
364,zen_garden,345,vegetable_garden,29
54,beer_hall,53,beer_garden,28
106,corridor,317,staircase,28
173,hayfield,287,rice_paddy,28
25,atrium-public,325,swimming_pool-indoor,28
272,porch,201,kennel-outdoor,28
189,ice_skating_rink-outdoor,304,ski_resort,28
86,cemetery,345,vegetable_garden,28
157,garage-outdoor,283,residential_neighborhood,28
45,bathroom,303,shower,28
98,cockpit,282,repair_shop,28
36,bamboo_forest,279,rainforest,28
172,hardware_store,298,server_room,28
148,food_court,61,booth-indoor,28
66,bridge,337,train_station-platform,28
304,ski_resort,348,village,28
26,attic,106,corridor,28
220,mansion,348,village,28
144,fire_station,283,residential_neighborhood,28
48,beach,116,desert-sand,28
345,vegetable_garden,141,field-wild,28
355,waterfall,180,hot_spring,28
25,atrium-public,169,hangar-indoor,28
284,restaurant,121,dining_room,28
198,jewelry_shop,21,art_studio,28
296,schoolhouse,183,house,28
279,rainforest,340,trench,28
218,lock_chamber,103,construction_site,28
254,park,36,bamboo_forest,28
274,pub-indoor,241,nursing_home,28
33,balcony-interior,240,nursery,28
